RNCs;Cells Label;Cells
BHRNC04;UDASS3C;BHRNC04_UDASS3C
BHRNC04;UDASS3B;BHRNC04_UDASS3B
BHRNC04;UDASS3A;BHRNC04_UDASS3A
BHRNC04;UDASS39;BHRNC04_UDASS39
BHRNC04;UDASS38;BHRNC04_UDASS38
BHRNC04;UDASS37;BHRNC04_UDASS37
BHRNC04;UDASS36;BHRNC04_UDASS36
BHRNC04;UDASS35;BHRNC04_UDASS35
BHRNC04;UDASS34;BHRNC04_UDASS34
BHRNC04;UDASS33;BHRNC04_UDASS33
BHRNC04;UDASS32;BHRNC04_UDASS32
BHRNC04;UDASS31;BHRNC04_UDASS31
BHRNC04;UGOBAD9;BHRNC04_UGOBAD9
BHRNC04;UGOBAD8;BHRNC04_UGOBAD8
BHRNC04;UGOBAD7;BHRNC04_UGOBAD7
BHRNC04;UHOUNK9;BHRNC04_UHOUNK9
BHRNC04;UHOUNK8;BHRNC04_UHOUNK8
BHRNC04;UHOUNK7;BHRNC04_UHOUNK7
BHRNC04;UMONK9;BHRNC04_UMONK9
BHRNC04;UMONK8;BHRNC04_UMONK8
BHRNC04;UMONK7;BHRNC04_UMONK7
BHRNC04;UTCHAK9;BHRNC04_UTCHAK9
BHRNC04;UTCHAK8;BHRNC04_UTCHAK8
BHRNC04;UTCHAK7;BHRNC04_UTCHAK7
BHRNC04;UPAOUIC;BHRNC04_UPAOUIC
BHRNC04;UPAOUIB;BHRNC04_UPAOUIB
BHRNC04;UPAOUIA;BHRNC04_UPAOUIA
BHRNC04;UPAOUI9;BHRNC04_UPAOUI9
BHRNC04;UPAOUI8;BHRNC04_UPAOUI8
BHRNC04;UPAOUI7;BHRNC04_UPAOUI7
BHRNC04;UPAOUI6;BHRNC04_UPAOUI6
BHRNC04;UPAOUI5;BHRNC04_UPAOUI5
BHRNC04;UPAOUI4;BHRNC04_UPAOUI4
BHRNC04;UPAOUI3;BHRNC04_UPAOUI3
BHRNC04;UPAOUI2;BHRNC04_UPAOUI2
BHRNC04;UPAOUI1;BHRNC04_UPAOUI1
BHRNC04;USOKPO9;BHRNC04_USOKPO9
BHRNC04;USOKPO8;BHRNC04_USOKPO8
BHRNC04;USOKPO7;BHRNC04_USOKPO7
BHRNC04;USAVA29;BHRNC04_USAVA29
BHRNC04;USAVA28;BHRNC04_USAVA28
BHRNC04;USAVA27;BHRNC04_USAVA27
BHRNC04;USAVA21;BHRNC04_USAVA21
BHRNC04;USETTO9;BHRNC04_USETTO9
BHRNC04;USETTO8;BHRNC04_USETTO8
BHRNC04;USETTO7;BHRNC04_USETTO7
BHRNC04;USAVA37;BHRNC04_USAVA37
BHRNC04;USAVA31;BHRNC04_USAVA31
BHRNC04;USAVALC;BHRNC04_USAVALC
BHRNC04;USAVALB;BHRNC04_USAVALB
BHRNC04;USAVALA;BHRNC04_USAVALA
BHRNC04;USAVAL9;BHRNC04_USAVAL9
BHRNC04;USAVAL8;BHRNC04_USAVAL8
BHRNC04;USAVAL7;BHRNC04_USAVAL7
BHRNC04;USAVAL6;BHRNC04_USAVAL6
BHRNC04;USAVAL5;BHRNC04_USAVAL5
BHRNC04;USAVAL4;BHRNC04_USAVAL4
BHRNC04;USAVAL3;BHRNC04_USAVAL3
BHRNC04;USAVAL2;BHRNC04_USAVAL2
BHRNC04;USAVAL1;BHRNC04_USAVAL1
BHRNC04;USAVA41;BHRNC04_USAVA41
BHRNC04;UAZOV3C;BHRNC04_UAZOV3C
BHRNC04;UAZOV3B;BHRNC04_UAZOV3B
BHRNC04;UAZOV3A;BHRNC04_UAZOV3A
BHRNC04;UAZOV39;BHRNC04_UAZOV39
BHRNC04;UAZOV38;BHRNC04_UAZOV38
BHRNC04;UAZOV37;BHRNC04_UAZOV37
BHRNC04;UAZOV36;BHRNC04_UAZOV36
BHRNC04;UAZOV35;BHRNC04_UAZOV35
BHRNC04;UAZOV34;BHRNC04_UAZOV34
BHRNC04;UAZOV33;BHRNC04_UAZOV33
BHRNC04;UAZOV32;BHRNC04_UAZOV32
BHRNC04;UAZOV31;BHRNC04_UAZOV31
HQRNC01;UMISSB7;HQRNC01_UMISSB7
HQRNC01;UMISSB8;HQRNC01_UMISSB8
HQRNC01;UMISSB9;HQRNC01_UMISSB9
HQRNC01;UTOKPA7;HQRNC01_UTOKPA7
HQRNC01;UTOKPA8;HQRNC01_UTOKPA8
HQRNC01;UTOKPA9;HQRNC01_UTOKPA9
HQRNC01;UZOG117;HQRNC01_UZOG117
HQRNC01;UZOG118;HQRNC01_UZOG118
HQRNC01;UZOG119;HQRNC01_UZOG119
HQRNC01;UDJEFF9;HQRNC01_UDJEFF9
HQRNC01;UDJEFF8;HQRNC01_UDJEFF8
HQRNC01;UDJEFF7;HQRNC01_UDJEFF7
HQRNC01;UAIDJE6;HQRNC01_UAIDJE6
HQRNC01;UAIDJE5;HQRNC01_UAIDJE5
HQRNC01;UAIDJE4;HQRNC01_UAIDJE4
HQRNC01;UAIDJE3;HQRNC01_UAIDJE3
HQRNC01;UAIDJE2;HQRNC01_UAIDJE2
HQRNC01;UAIDJE1;HQRNC01_UAIDJE1
HQRNC01;UEKPE9;HQRNC01_UEKPE9
HQRNC01;UEKPE8;HQRNC01_UEKPE8
HQRNC01;UEKPE7;HQRNC01_UEKPE7
HQRNC01;UKPOND7;HQRNC01_UKPOND7
HQRNC01;UKPOND8;HQRNC01_UKPOND8
HQRNC01;UKPOND9;HQRNC01_UKPOND9
HQRNC01;USEGBE1;HQRNC01_USEGBE1
HQRNC01;USEGBE2;HQRNC01_USEGBE2
HQRNC01;USEGBE3;HQRNC01_USEGBE3
HQRNC01;USEGBE4;HQRNC01_USEGBE4
HQRNC01;USEGBE5;HQRNC01_USEGBE5
HQRNC01;USEGBE6;HQRNC01_USEGBE6
HQRNC01;UPK39;HQRNC01_UPK39
HQRNC01;UPK38;HQRNC01_UPK38
HQRNC01;UPK37;HQRNC01_UPK37
HQRNC01;UDEGAK9;HQRNC01_UDEGAK9
HQRNC01;UDEGAK8;HQRNC01_UDEGAK8
HQRNC01;UDEGAK7;HQRNC01_UDEGAK7
HQRNC01;UAYELA1;HQRNC01_UAYELA1
HQRNC01;UAYELA2;HQRNC01_UAYELA2
HQRNC01;UAYELA3;HQRNC01_UAYELA3
HQRNC01;UAYELA4;HQRNC01_UAYELA4
HQRNC01;UAYELA5;HQRNC01_UAYELA5
HQRNC01;UAYELA6;HQRNC01_UAYELA6
HQRNC01;UAGOR26;HQRNC01_UAGOR26
HQRNC01;UAGOR24;HQRNC01_UAGOR24
HQRNC01;UAGOR23;HQRNC01_UAGOR23
HQRNC01;USTMIC9;HQRNC01_USTMIC9
HQRNC01;USTMIC8;HQRNC01_USTMIC8
HQRNC01;USTMIC7;HQRNC01_USTMIC7
HQRNC01;UDOTA6;HQRNC01_UDOTA6
HQRNC01;UDOTA5;HQRNC01_UDOTA5
HQRNC01;UDOTA4;HQRNC01_UDOTA4
HQRNC01;UDOTA3;HQRNC01_UDOTA3
HQRNC01;UDOTA2;HQRNC01_UDOTA2
HQRNC01;UDOTA1;HQRNC01_UDOTA1
HQRNC01;UAGOR22;HQRNC01_UAGOR22
HQRNC01;UAGOR21;HQRNC01_UAGOR21
HQRNC01;UAGOR25;HQRNC01_UAGOR25
HQRNC01;UIITA1;HQRNC01_UIITA1
HQRNC01;UIITA2;HQRNC01_UIITA2
HQRNC01;UIITA3;HQRNC01_UIITA3
HQRNC01;UIREDE7;HQRNC01_UIREDE7
HQRNC01;UIREDE8;HQRNC01_UIREDE8
HQRNC01;UIREDE9;HQRNC01_UIREDE9
HQRNC01;USIKE29;HQRNC01_USIKE29
HQRNC01;USIKE28;HQRNC01_USIKE28
HQRNC01;USIKE27;HQRNC01_USIKE27
HQRNC01;UMISSB6;HQRNC01_UMISSB6
HQRNC01;UMISSB5;HQRNC01_UMISSB5
HQRNC01;UMISSB4;HQRNC01_UMISSB4
HQRNC01;UMISSB3;HQRNC01_UMISSB3
HQRNC01;UMISSB2;HQRNC01_UMISSB2
HQRNC01;UMISSB1;HQRNC01_UMISSB1
HQRNC01;UDANT6;HQRNC01_UDANT6
HQRNC01;UDANT5;HQRNC01_UDANT5
HQRNC01;UDANT4;HQRNC01_UDANT4
HQRNC01;UDANT3;HQRNC01_UDANT3
HQRNC01;UDANT2;HQRNC01_UDANT2
HQRNC01;UDANT1;HQRNC01_UDANT1
HQRNC01;UTANTO1;HQRNC01_UTANTO1
HQRNC01;UTANTO2;HQRNC01_UTANTO2
HQRNC01;UTANTO3;HQRNC01_UTANTO3
HQRNC01;UTANTO4;HQRNC01_UTANTO4
HQRNC01;UTANTO5;HQRNC01_UTANTO5
HQRNC01;UTANTO6;HQRNC01_UTANTO6
HQRNC01;UDASIL9;HQRNC01_UDASIL9
HQRNC01;UDASIL8;HQRNC01_UDASIL8
HQRNC01;UDASIL7;HQRNC01_UDASIL7
HQRNC01;UHLOUI9;HQRNC01_UHLOUI9
HQRNC01;UHLOUI8;HQRNC01_UHLOUI8
HQRNC01;UHLOUI7;HQRNC01_UHLOUI7
HQRNC01;ULENIN1;HQRNC01_ULENIN1
HQRNC01;ULENIN2;HQRNC01_ULENIN2
HQRNC01;ULENIN3;HQRNC01_ULENIN3
HQRNC01;ULENIN4;HQRNC01_ULENIN4
HQRNC01;ULENIN5;HQRNC01_ULENIN5
HQRNC01;ULENIN6;HQRNC01_ULENIN6
HQRNC01;UPLM6;HQRNC01_UPLM6
HQRNC01;UPLM5;HQRNC01_UPLM5
HQRNC01;UPLM4;HQRNC01_UPLM4
HQRNC01;UPLM3;HQRNC01_UPLM3
HQRNC01;UPLM2;HQRNC01_UPLM2
HQRNC01;UPLM1;HQRNC01_UPLM1
HQRNC01;UIITA4;HQRNC01_UIITA4
HQRNC01;UIITA5;HQRNC01_UIITA5
HQRNC01;UIITA6;HQRNC01_UIITA6
HQRNC01;UKPOGB7;HQRNC01_UKPOGB7
HQRNC01;UKPOGB8;HQRNC01_UKPOGB8
HQRNC01;UKPOGB9;HQRNC01_UKPOGB9
HQRNC01;UMOOVH1;HQRNC01_UMOOVH1
HQRNC01;UMOOVH2;HQRNC01_UMOOVH2
HQRNC01;UMOOVH3;HQRNC01_UMOOVH3
HQRNC01;UMOOVH4;HQRNC01_UMOOVH4
HQRNC01;UMOOVH5;HQRNC01_UMOOVH5
HQRNC01;UMOOVH6;HQRNC01_UMOOVH6
HQRNC01;UMINDO6;HQRNC01_UMINDO6
HQRNC01;UMINDO5;HQRNC01_UMINDO5
HQRNC01;UMINDO4;HQRNC01_UMINDO4
HQRNC01;UMINDO3;HQRNC01_UMINDO3
HQRNC01;UMINDO2;HQRNC01_UMINDO2
HQRNC01;UMINDO1;HQRNC01_UMINDO1
HQRNC01;UTOPC1;HQRNC01_UTOPC1
HQRNC01;UTOPC2;HQRNC01_UTOPC2
HQRNC01;UTOPC3;HQRNC01_UTOPC3
HQRNC01;UTOPC4;HQRNC01_UTOPC4
HQRNC01;UTOPC5;HQRNC01_UTOPC5
HQRNC01;UTOPC6;HQRNC01_UTOPC6
HQRNC01;UPK61;HQRNC01_UPK61
HQRNC01;UPK62;HQRNC01_UPK62
HQRNC01;UPK63;HQRNC01_UPK63
HQRNC01;UPK64;HQRNC01_UPK64
HQRNC01;UPK65;HQRNC01_UPK65
HQRNC01;UPK66;HQRNC01_UPK66
HQRNC01;UZOG111;HQRNC01_UZOG111
HQRNC01;UZOG112;HQRNC01_UZOG112
HQRNC01;UZOG113;HQRNC01_UZOG113
HQRNC01;UZOG114;HQRNC01_UZOG114
HQRNC01;UZOG115;HQRNC01_UZOG115
HQRNC01;UZOG116;HQRNC01_UZOG116
HQRNC01;UMEDED9;HQRNC01_UMEDED9
HQRNC01;UMEDED8;HQRNC01_UMEDED8
HQRNC01;UMEDED7;HQRNC01_UMEDED7
HQRNC01;UDOTA21;HQRNC01_UDOTA21
HQRNC01;UDOTA22;HQRNC01_UDOTA22
HQRNC01;UDOTA23;HQRNC01_UDOTA23
HQRNC01;UPK91;HQRNC01_UPK91
HQRNC01;UPK92;HQRNC01_UPK92
HQRNC01;UPK93;HQRNC01_UPK93
HQRNC01;UPK94;HQRNC01_UPK94
HQRNC01;UPK95;HQRNC01_UPK95
HQRNC01;UPK96;HQRNC01_UPK96
HQRNC01;UFINAN1;HQRNC01_UFINAN1
HQRNC01;UFINAN2;HQRNC01_UFINAN2
HQRNC01;UFINAN3;HQRNC01_UFINAN3
HQRNC01;UFINAN4;HQRNC01_UFINAN4
HQRNC01;UFINAN5;HQRNC01_UFINAN5
HQRNC01;UFINAN6;HQRNC01_UFINAN6
HQRNC01;UGANHI6;HQRNC01_UGANHI6
HQRNC01;UGANHI5;HQRNC01_UGANHI5
HQRNC01;UGANHI4;HQRNC01_UGANHI4
HQRNC01;UGANHI3;HQRNC01_UGANHI3
HQRNC01;UGANHI2;HQRNC01_UGANHI2
HQRNC01;UGANHI1;HQRNC01_UGANHI1
HQRNC01;UAKAS26;HQRNC01_UAKAS26
HQRNC01;UAKAS25;HQRNC01_UAKAS25
HQRNC01;UAKAS24;HQRNC01_UAKAS24
HQRNC01;UAKAS23;HQRNC01_UAKAS23
HQRNC01;UAKAS22;HQRNC01_UAKAS22
HQRNC01;UAKAS21;HQRNC01_UAKAS21
HQRNC01;USEKAN1;HQRNC01_USEKAN1
HQRNC01;USEKAN2;HQRNC01_USEKAN2
HQRNC01;USEKAN3;HQRNC01_USEKAN3
HQRNC01;USEKAN4;HQRNC01_USEKAN4
HQRNC01;USEKAN5;HQRNC01_USEKAN5
HQRNC01;USEKAN6;HQRNC01_USEKAN6
HQRNC01;UTCHAN1;HQRNC01_UTCHAN1
HQRNC01;UTCHAN2;HQRNC01_UTCHAN2
HQRNC01;UTCHAN3;HQRNC01_UTCHAN3
HQRNC01;UTCHAN4;HQRNC01_UTCHAN4
HQRNC01;UTCHAN5;HQRNC01_UTCHAN5
HQRNC01;UTCHAN6;HQRNC01_UTCHAN6
HQRNC01;UTOG21;HQRNC01_UTOG21
HQRNC01;UTOG22;HQRNC01_UTOG22
HQRNC01;UTOG23;HQRNC01_UTOG23
HQRNC01;UTOG24;HQRNC01_UTOG24
HQRNC01;UTOG25;HQRNC01_UTOG25
HQRNC01;UTOG26;HQRNC01_UTOG26
HQRNC01;UOUETO1;HQRNC01_UOUETO1
HQRNC01;UOUETO2;HQRNC01_UOUETO2
HQRNC01;UOUETO3;HQRNC01_UOUETO3
HQRNC01;UOUETO4;HQRNC01_UOUETO4
HQRNC01;UOUETO5;HQRNC01_UOUETO5
HQRNC01;UOUETO6;HQRNC01_UOUETO6
HQRNC01;UCBRSTA;HQRNC01_UCBRSTA
HQRNC01;UCBRSTB;HQRNC01_UCBRSTB
HQRNC01;UCBRSTC;HQRNC01_UCBRSTC
HQRNC01;UMEHUGA;HQRNC01_UMEHUGA
HQRNC01;UMEHUGB;HQRNC01_UMEHUGB
HQRNC01;UMEHUGC;HQRNC01_UMEHUGC
HQRNC01;UZINVI2;HQRNC01_UZINVI2
HQRNC01;UZINVI3;HQRNC01_UZINVI3
HQRNC01;UZINVI4;HQRNC01_UZINVI4
HQRNC01;UZOG21A;HQRNC01_UZOG21A
HQRNC01;UZOG21B;HQRNC01_UZOG21B
HQRNC01;UZOG21C;HQRNC01_UZOG21C
HQRNC01;UDEGAK1;HQRNC01_UDEGAK1
HQRNC01;UDEGAK2;HQRNC01_UDEGAK2
HQRNC01;UDEGAK3;HQRNC01_UDEGAK3
HQRNC01;UDEGAK4;HQRNC01_UDEGAK4
HQRNC01;UDEGAK5;HQRNC01_UDEGAK5
HQRNC01;UDEGAK6;HQRNC01_UDEGAK6
HQRNC01;UCBRST1;HQRNC01_UCBRST1
HQRNC01;UCBRST2;HQRNC01_UCBRST2
HQRNC01;UCBRST3;HQRNC01_UCBRST3
HQRNC01;UCBRST4;HQRNC01_UCBRST4
HQRNC01;UCBRST5;HQRNC01_UCBRST5
HQRNC01;UCBRST6;HQRNC01_UCBRST6
HQRNC01;UHINDEA;HQRNC01_UHINDEA
HQRNC01;UHINDEB;HQRNC01_UHINDEB
HQRNC01;UHINDEC;HQRNC01_UHINDEC
HQRNC01;UDANTA;HQRNC01_UDANTA
HQRNC01;UDANTB;HQRNC01_UDANTB
HQRNC01;UDANTC;HQRNC01_UDANTC
HQRNC01;USURUL1;HQRNC01_USURUL1
HQRNC01;USURUL2;HQRNC01_USURUL2
HQRNC01;USURUL3;HQRNC01_USURUL3
HQRNC01;USURUL4;HQRNC01_USURUL4
HQRNC01;USURUL5;HQRNC01_USURUL5
HQRNC01;USURUL6;HQRNC01_USURUL6
HQRNC01;UAIDJEA;HQRNC01_UAIDJEA
HQRNC01;UAIDJEB;HQRNC01_UAIDJEB
HQRNC01;UAIDJEC;HQRNC01_UAIDJEC
HQRNC01;UDHOZI9;HQRNC01_UDHOZI9
HQRNC01;UDHOZI8;HQRNC01_UDHOZI8
HQRNC01;UDHOZI7;HQRNC01_UDHOZI7
HQRNC01;UZOG211;HQRNC01_UZOG211
HQRNC01;UZOG212;HQRNC01_UZOG212
HQRNC01;UZOG213;HQRNC01_UZOG213
HQRNC01;UZOG214;HQRNC01_UZOG214
HQRNC01;UZOG215;HQRNC01_UZOG215
HQRNC01;UZOG216;HQRNC01_UZOG216
HQRNC01;UPK31;HQRNC01_UPK31
HQRNC01;UPK32;HQRNC01_UPK32
HQRNC01;UPK33;HQRNC01_UPK33
HQRNC01;UPK34;HQRNC01_UPK34
HQRNC01;UPK35;HQRNC01_UPK35
HQRNC01;UPK36;HQRNC01_UPK36
HQRNC01;UZOCA26;HQRNC01_UZOCA26
HQRNC01;UZOCA25;HQRNC01_UZOCA25
HQRNC01;UZOCA24;HQRNC01_UZOCA24
HQRNC01;UZOCA23;HQRNC01_UZOCA23
HQRNC01;UZOCA22;HQRNC01_UZOCA22
HQRNC01;UZOCA21;HQRNC01_UZOCA21
HQRNC01;UAKPRO9;HQRNC01_UAKPRO9
HQRNC01;UAKPRO8;HQRNC01_UAKPRO8
HQRNC01;UAKPRO7;HQRNC01_UAKPRO7
HQRNC01;UAGUEG9;HQRNC01_UAGUEG9
HQRNC01;UAGUEG8;HQRNC01_UAGUEG8
HQRNC01;UAGUEG7;HQRNC01_UAGUEG7
HQRNC01;UATCHO9;HQRNC01_UATCHO9
HQRNC01;UATCHO8;HQRNC01_UATCHO8
HQRNC01;UATCHO7;HQRNC01_UATCHO7
HQRNC01;UMIDO26;HQRNC01_UMIDO26
HQRNC01;UMIDO25;HQRNC01_UMIDO25
HQRNC01;UMIDO24;HQRNC01_UMIDO24
HQRNC01;UTOGO11;HQRNC01_UTOGO11
HQRNC01;UTOGO12;HQRNC01_UTOGO12
HQRNC01;UTOGO13;HQRNC01_UTOGO13
HQRNC01;UTOGO14;HQRNC01_UTOGO14
HQRNC01;UTOGO15;HQRNC01_UTOGO15
HQRNC01;UTOGO16;HQRNC01_UTOGO16
HQRNC01;UCITEV1;HQRNC01_UCITEV1
HQRNC01;UCITEV2;HQRNC01_UCITEV2
HQRNC01;UCITEV3;HQRNC01_UCITEV3
HQRNC01;UCITEV4;HQRNC01_UCITEV4
HQRNC01;UCITEV5;HQRNC01_UCITEV5
HQRNC01;UCITEV6;HQRNC01_UCITEV6
HQRNC01;USODJA1;HQRNC01_USODJA1
HQRNC01;USODJA2;HQRNC01_USODJA2
HQRNC01;USODJA3;HQRNC01_USODJA3
HQRNC01;USODJA4;HQRNC01_USODJA4
HQRNC01;USODJA5;HQRNC01_USODJA5
HQRNC01;USODJA6;HQRNC01_USODJA6
HQRNC01;UMIDO23;HQRNC01_UMIDO23
HQRNC01;UMIDO22;HQRNC01_UMIDO22
HQRNC01;UMIDO21;HQRNC01_UMIDO21
HQRNC01;UDOTA24;HQRNC01_UDOTA24
HQRNC01;UDOTA25;HQRNC01_UDOTA25
HQRNC01;UDOTA26;HQRNC01_UDOTA26
HQRNC01;UEKPE1;HQRNC01_UEKPE1
HQRNC01;UEKPE2;HQRNC01_UEKPE2
HQRNC01;UEKPE3;HQRNC01_UEKPE3
HQRNC01;UEKPE4;HQRNC01_UEKPE4
HQRNC01;UEKPE5;HQRNC01_UEKPE5
HQRNC01;UEKPE6;HQRNC01_UEKPE6
HQRNC01;UPARN31;HQRNC01_UPARN31
HQRNC01;UPARN32;HQRNC01_UPARN32
HQRNC01;UPARN33;HQRNC01_UPARN33
HQRNC01;UPARN34;HQRNC01_UPARN34
HQRNC01;UPARN35;HQRNC01_UPARN35
HQRNC01;UPARN36;HQRNC01_UPARN36
HQRNC01;UGBESS8;HQRNC01_UGBESS8
HQRNC01;UGBESS7;HQRNC01_UGBESS7
HQRNC01;UGBESS9;HQRNC01_UGBESS9
HQRNC01;UPK93B;HQRNC01_UPK93B
HQRNC01;UWOME3B;HQRNC01_UWOME3B
HQRNC01;UWOME32;HQRNC01_UWOME32
HQRNC01;UGLOD26;HQRNC01_UGLOD26
HQRNC01;UGLOD25;HQRNC01_UGLOD25
HQRNC01;UGLOD24;HQRNC01_UGLOD24
HQRNC01;UGLOD23;HQRNC01_UGLOD23
HQRNC01;UGLOD22;HQRNC01_UGLOD22
HQRNC01;UGLOD21;HQRNC01_UGLOD21
HQRNC01;UDANT26;HQRNC01_UDANT26
HQRNC01;UDANT25;HQRNC01_UDANT25
HQRNC01;UDANT24;HQRNC01_UDANT24
HQRNC01;UDANT23;HQRNC01_UDANT23
HQRNC01;UDANT22;HQRNC01_UDANT22
HQRNC01;UDANT21;HQRNC01_UDANT21
HQRNC01;UWOME35;HQRNC01_UWOME35
HQRNC01;UZINVI5;HQRNC01_UZINVI5
HQRNC01;UZINVI6;HQRNC01_UZINVI6
HQRNC01;UZINVIA;HQRNC01_UZINVIA
HQRNC01;UZINVIB;HQRNC01_UZINVIB
HQRNC01;UZINVIC;HQRNC01_UZINVIC
HQRNC01;UEKPE21;HQRNC01_UEKPE21
HQRNC01;UEKPE22;HQRNC01_UEKPE22
HQRNC01;UEKPE23;HQRNC01_UEKPE23
HQRNC01;UEKPE24;HQRNC01_UEKPE24
HQRNC01;UEKPE25;HQRNC01_UEKPE25
HQRNC01;UEKPE26;HQRNC01_UEKPE26
HQRNC01;UCAMPU1;HQRNC01_UCAMPU1
HQRNC01;UCAMPU2;HQRNC01_UCAMPU2
HQRNC01;UCAMPU3;HQRNC01_UCAMPU3
HQRNC01;UCAMPU4;HQRNC01_UCAMPU4
HQRNC01;UCAMPU5;HQRNC01_UCAMPU5
HQRNC01;UCAMPU6;HQRNC01_UCAMPU6
HQRNC01;USEME31;HQRNC01_USEME31
HQRNC01;USEME32;HQRNC01_USEME32
HQRNC01;USEME33;HQRNC01_USEME33
HQRNC01;USEME34;HQRNC01_USEME34
HQRNC01;USEME35;HQRNC01_USEME35
HQRNC01;USEME36;HQRNC01_USEME36
HQRNC01;UZOPA43;HQRNC01_UZOPA43
HQRNC01;UZOPA42;HQRNC01_UZOPA42
HQRNC01;UZOPA41;HQRNC01_UZOPA41
HQRNC01;UZOPA46;HQRNC01_UZOPA46
HQRNC01;UZOPA45;HQRNC01_UZOPA45
HQRNC01;UZOPA44;HQRNC01_UZOPA44
HQRNC01;UAGBL21;HQRNC01_UAGBL21
HQRNC01;UAGBL22;HQRNC01_UAGBL22
HQRNC01;UAGBL23;HQRNC01_UAGBL23
HQRNC01;UAGBL24;HQRNC01_UAGBL24
HQRNC01;UAGBL25;HQRNC01_UAGBL25
HQRNC01;UAGBL26;HQRNC01_UAGBL26
HQRNC01;UDJAD21;HQRNC01_UDJAD21
HQRNC01;UDJAD22;HQRNC01_UDJAD22
HQRNC01;UDJAD23;HQRNC01_UDJAD23
HQRNC01;UDJAD24;HQRNC01_UDJAD24
HQRNC01;UDJAD25;HQRNC01_UDJAD25
HQRNC01;UDJAD26;HQRNC01_UDJAD26
HQRNC01;UAHOUA1;HQRNC01_UAHOUA1
HQRNC01;UAHOUA2;HQRNC01_UAHOUA2
HQRNC01;UAHOUA3;HQRNC01_UAHOUA3
HQRNC01;UAHOUA4;HQRNC01_UAHOUA4
HQRNC01;UAHOUA5;HQRNC01_UAHOUA5
HQRNC01;UAHOUA6;HQRNC01_UAHOUA6
HQRNC01;UDJIDJ1;HQRNC01_UDJIDJ1
HQRNC01;UDJIDJ2;HQRNC01_UDJIDJ2
HQRNC01;UDJIDJ3;HQRNC01_UDJIDJ3
HQRNC01;UDJIDJ4;HQRNC01_UDJIDJ4
HQRNC01;UDJIDJ5;HQRNC01_UDJIDJ5
HQRNC01;UDJIDJ6;HQRNC01_UDJIDJ6
HQRNC01;UPK931;HQRNC01_UPK931
HQRNC01;UPK932;HQRNC01_UPK932
HQRNC01;UPK933;HQRNC01_UPK933
HQRNC01;UPK934;HQRNC01_UPK934
HQRNC01;UPK935;HQRNC01_UPK935
HQRNC01;UPK936;HQRNC01_UPK936
HQRNC01;UAGBLA1;HQRNC01_UAGBLA1
HQRNC01;UAGBLA2;HQRNC01_UAGBLA2
HQRNC01;UAGBLA3;HQRNC01_UAGBLA3
HQRNC01;UAGBLA4;HQRNC01_UAGBLA4
HQRNC01;UAGBLA5;HQRNC01_UAGBLA5
HQRNC01;UAGBLA6;HQRNC01_UAGBLA6
HQRNC01;UYENAW1;HQRNC01_UYENAW1
HQRNC01;UYENAW2;HQRNC01_UYENAW2
HQRNC01;UYENAW3;HQRNC01_UYENAW3
HQRNC01;UYENAW4;HQRNC01_UYENAW4
HQRNC01;UYENAW5;HQRNC01_UYENAW5
HQRNC01;UYENAW6;HQRNC01_UYENAW6
HQRNC01;USEME1A;HQRNC01_USEME1A
HQRNC01;USEME1B;HQRNC01_USEME1B
HQRNC01;USEME1C;HQRNC01_USEME1C
HQRNC01;USOAVA7;HQRNC01_USOAVA7
HQRNC01;USOAVA8;HQRNC01_USOAVA8
HQRNC01;USOAVA9;HQRNC01_USOAVA9
HQRNC01;UDJAD16;HQRNC01_UDJAD16
HQRNC01;UDJAD15;HQRNC01_UDJAD15
HQRNC01;UDJAD14;HQRNC01_UDJAD14
HQRNC01;UDJAD13;HQRNC01_UDJAD13
HQRNC01;USEME21;HQRNC01_USEME21
HQRNC01;USEME22;HQRNC01_USEME22
HQRNC01;USEME23;HQRNC01_USEME23
HQRNC01;USEME24;HQRNC01_USEME24
HQRNC01;USEME25;HQRNC01_USEME25
HQRNC01;USEME26;HQRNC01_USEME26
HQRNC01;UTOKLP1;HQRNC01_UTOKLP1
HQRNC01;UTOKLP2;HQRNC01_UTOKLP2
HQRNC01;UTOKLP3;HQRNC01_UTOKLP3
HQRNC01;UTOKLP4;HQRNC01_UTOKLP4
HQRNC01;UTOKLP5;HQRNC01_UTOKLP5
HQRNC01;UTOKLP6;HQRNC01_UTOKLP6
HQRNC01;UDJAD12;HQRNC01_UDJAD12
HQRNC01;UDJAD11;HQRNC01_UDJAD11
HQRNC01;UTOHOU1;HQRNC01_UTOHOU1
HQRNC01;UTOHOU2;HQRNC01_UTOHOU2
HQRNC01;UTOHOU3;HQRNC01_UTOHOU3
HQRNC01;UTOHOU4;HQRNC01_UTOHOU4
HQRNC01;UCHAMT1;HQRNC01_UCHAMT1
HQRNC01;UCHAMT2;HQRNC01_UCHAMT2
HQRNC01;UCHAMT3;HQRNC01_UCHAMT3
HQRNC01;UCHAMT4;HQRNC01_UCHAMT4
HQRNC01;UCHAMT5;HQRNC01_UCHAMT5
HQRNC01;UCHAMT6;HQRNC01_UCHAMT6
HQRNC01;UMISSE1;HQRNC01_UMISSE1
HQRNC01;UMISSE2;HQRNC01_UMISSE2
HQRNC01;UMISSE3;HQRNC01_UMISSE3
HQRNC01;UMISSE4;HQRNC01_UMISSE4
HQRNC01;UMISSE5;HQRNC01_UMISSE5
HQRNC01;UMISSE6;HQRNC01_UMISSE6
